-0.1705266598393263, 1.0, 0.1499538531407056, 0.009128647063950541
-0.1649918666718055, 1.0, 0.1734534665633515, 0.011586531415918862
-0.15945707350428467, 0.0, 0.19998072096557395, 0.014638549820995073
-0.15392228033676386, 1.0, 0.22981219312204332, 0.01840942616144858
-0.14838748716924302, 0.0, 0.2632314623574108, 0.023045176155207823
-0.1428526940017222, 0.0, 0.30052618431028905, 0.02871556710479915
-0.1373179008342014, 2.0, 0.3419846630806986, 0.03561659087591644
-0.13178310766668058, 2.0, 0.3878919207180088, 0.04397287712527581
-0.12624831449915974, 0.0, 0.4385252751190403, 0.0540399578312361
-0.12071352133163893, 0.0, 0.4941494509225779, 0.06610627794396043
-0.11517872816411812, 3.0, 0.5550112626801115, 0.0804948311460922
-0.1096439349965973, 4.0, 0.6213339251541148, 0.09756428512355876
-0.10410914182907649, 4.0, 0.693311061675123, 0.11770944834231602
-0.09857434866155566, 3.0, 0.7711004976421224, 0.14136092116992469
-0.09303955549403485, 3.0, 0.8548179419845555, 0.16898376940119406
-0.08750476232651402, 1.0, 0.9445306741798551, 0.2010750589989444
-0.08196996915899321, 6.0, 1.0402513676677625, 0.23816009826327586
-0.0764351759914724, 4.0, 1.1419321916385132, 0.28078724871028937
-0.07090038282395157, 6.0, 1.2494593416200523, 0.32952118950705983
-0.06536558965643076, 11.0, 1.362648154503308, 0.3849345529436752
-0.05983079648890993, 10.0, 1.4812389651310656, 0.44759789035004904
-0.05429600332138912, 10.0, 1.604893858919447, 0.5180679788880457
-0.048761210153868306, 5.0, 1.7331944678662972, 0.5968745390840992
-0.04322641698634749, 10.0, 1.8656409455349416, 0.684505499594445
-0.03769162381882668, 14.0, 2.0016522401323624, 0.781391017734811
-0.03215683065130584, 13.0, 2.1405677637302407, 0.8878865394238007
-0.026622037483785027, 7.0, 2.2816505302723638, 1.0042552575314216
-0.021087244316264214, 13.0, 2.4240918057070298, 1.130650399895284
-0.015552451148743401, 13.0, 2.5670172809774674, 1.267097843839408
-0.010017657981222589, 10.0, 2.7094947434509207, 1.413479609093158
-0.004482864813701748, 15.0, 2.8505431855595407, 1.5695188217444997
0.001051928353819065, 15.0, 2.989143251969599, 1.7347667646556895
0.006586721521339878, 13.0, 3.1242488895800054, 1.9085926314214472
0.01212151468886069, 10.0, 3.2548000292163257, 2.090176578899764
0.017656307856381503, 20.0, 3.3797360951823694, 2.278506625884996
0.023191101023902344, 9.0, 3.498010109976444, 2.4723798719497223
0.028725894191423157, 16.0, 3.6086031375181498, 2.6704084113683395
0.03426068735894397, 13.0, 3.7105387900931164, 2.871030194141634
0.03979548052646478, 12.0, 3.802897512681777, 3.072524942565967
0.045330273693985595, 17.0, 3.884830353979695, 3.273035071897322
0.050865066861506436, 23.0, 3.9555719366094135, 3.470591392960763
0.05639986002902725, 24.0, 4.014452349897864, 3.663143199514745
0.06193465319654806, 16.0, 4.060907707030088, 3.8485921709518207
0.06746944636406887, 15.0, 4.094489134018425, 4.024829359024034
0.07300423953158969, 16.0, 4.114869990131232, 4.189774383245524
0.0785390326991105, 15.0, 4.121851157364461, 4.34141584058014
0.08407382586663131, 16.0, 4.115364279170525, 4.477851847322023
0.08960861903415213, 12.0, 4.09547287477382, 4.5973295799267575
